title,x,y,cluster
Session state not working properly,37.038036,68.89639,2
Streamlit doesn't reload site when code in container changes,-30.588512,-14.60847,9
InMemoryFileManager: Missing file,-55.07167,60.827614,1
Strange behavior of UI elements,29.455221,9.246618,4
3JS Viewer in Streamlit,-45.773724,-53.13557,9
"Using HTML in widget labels (e.g., FontAwesome icons + st.button)",48.930622,-14.342041,4
"Set_page_config layout defaulting to ""centered"" even after defining as ""wide""",10.14178,17.55465,4
GridUpdateMode.SELECTION_CHANGED Bug,91.00372,1.6227047,7
Chart.show() does not plot altair chart from .py script,4.2237735,-90.69745,3
AttributeError: module 'streamlit' has no attribute 'chat_input',-74.67269,-18.049074,9
Changing colour of stx.tabbaritems in streamlit_extras,-4.963491,-25.49067,9
Import errors,-56.60421,37.82124,1
How to create a Dockerfile using the Components API,-85.42985,11.709771,4
Tail -f sample.log like feature using SL,-49.147285,17.73592,3
I can't install the talib library,-77.87851,23.317263,1
New Streamlit 1.23.1 doesn't refresh after script changes?,-30.895287,-13.720298,9
How long do cached data live if you do not set a TTL?,9.180106,87.79965,2
"Changing the default text ""Choose an option"" from a multiselect widget",82.08069,-12.891486,7
Best practices on Session State variables - Pydantic type highlight and auto-complete,33.332676,67.41825,2
Why st.data_editor (when nested in st.button) disappear after changing a value?,57.49737,-45.169403,5
Cant get the output after applying some processing on img,12.534687,-20.103891,1
OpenCV VideoCapture(path) method not working in the streamlitio cloud platform,-43.239864,11.386629,9
I'm getting ServerSelectionTimeoutError when connecting to Mongodb Atlas,-41.91197,40.535503,1
New to Streamlit - how do I speed up an app?,-60.049637,-34.857533,9
Multiple Users,5.435832,52.049892,4
Alternative to hash_funcs in caching,-1.9305221,89.57334,2
How to make streamlit-aggrid dataframe editable and exportable as csv?,9.980503,-43.76993,9
FileNotFoundError: Unsuccessful TensorSliceReader constructor,-52.514908,47.071342,1
Not able to execute just two lines of codes,-23.34061,30.103086,1
How to Stream IP Camera using webrtc streamlit,-44.615227,2.4345071,9
Is streamlit appropriate for concurrent user requests?,-46.67128,-25.671776,9
How to remove files created in the app when the user,-21.088205,78.408966,6
Class property update does not get persisted when class instantiation is cached,0.19806165,81.033455,2
When loading a function using @st.cache i get errors,-2.9453547,82.676125,2
Using dataframe_explorer to filter dataframe which has datetime object values,32.388935,-77.71074,8
Cursor position,38.549294,9.555855,4
Streamlit buttons not resetting state when a for loop is running,-15.99179,-26.632673,9
Edit hamburger menu,7.8913217,-3.434698,4
"Streamlit cache_resource/data as standalone package, please",-58.337357,-44.121098,9
Pickling and unpickling session state loses dataframes,44.083794,79.56026,2
"No runtime found, using MemoryCacheStorageManager",-6.9184546,69.86852,1
How to separate fetching data from user interaction?,-2.423344,29.956892,2
Limit processing after clicking a button,23.311728,49.228573,0
Hyperlinks in Chat,1.4662683,-17.754053,4
"Error message only when run locally""Please open the URL for reading and pass the result to Pillow""",-28.88089,38.46363,1
Experimental_allow_widgets breaks caching for multipage apps,13.720051,83.652664,2
List in mongodb (formated as string ) convert to list st.session state,44.873737,74.95404,2
"""Unrecognised Dataset"" error occurs in altair chart for multiuser",2.607343,-91.1503,3
Cannot trigger empty on button on_click callback but can do so using straight forward code,37.648155,47.75308,0
Formatting floating point values as percent in column_config,49.479984,-66.2382,8
Update st.progress with joblib (multiprocessing tasks),-67.70247,-39.75716,2
Slider Column Configuration,78.90081,-37.168167,4
Refreshing my app,8.939448,57.936756,2
Way to Automate file upload with Selenium?,-43.562035,67.32162,6
Form to settle another form's tiebreaker,67.10388,23.38888,5
Using gstreamer webrtc in streamlit to stream the gstreamer buffers,-45.17796,2.5461898,9
Grid lines inside bar chart,4.435644,-81.50737,3
St_autorefresh not working as expected,-8.998981,87.59068,2
Trigger Empty Call on a Button Itself,37.675842,47.72481,0
Using st.data_editor on dataframes that have styled columns,38.005875,-65.360176,8
"Streamlit has no function ""experimental_connection""",-64.250305,-17.109638,9
Horizontal input widgets,62.969505,39.3655,5
Activate a python function when clicking on a cell!,53.892227,-4.762192,0
Adjust length of text input,44.915905,-11.942042,5
Analytics missing,-2.2816017,21.940792,1
Create html prompt with streamlit,-25.464151,-31.126852,9
Switch between option menu with a button,68.66853,-2.0891902,0
ModuleNotFoundError: No module named ‘altair.vegalite.v4’,-32.584995,-58.54388,1
How to delete several widgets programmatically by clicking button?,56.341225,49.609577,0
"Ag-grid editable table, one column is a dropdown selection",16.774666,-44.013683,7
How do I enable for submit button after disabling?,51.284515,39.46617,0
Basics of streamlit - how does it work (experiment_rerun vs for loop),-51.153667,-29.11488,9
StreamLit Error get_cube() error,-63.474773,-14.884682,9
Determine when SelectBox is changed,84.574394,8.999498,7
Clearing Cache is not working properly,6.8872538,74.03661,2
General advice on page render optimisation?,5.3633776,31.392605,4
Will there be any additional event_listeners other than on_change?,72.555244,41.350113,2
White & black color in markdown,23.786777,-11.358856,4
Streamlit frozen since 1.18.0,-51.714634,-13.835746,9
"Mutipages and st.session_state has no key ""username""",35.551636,76.57118,2
Rhino3DM 3JS viewer in Streamlit,-45.86016,-53.107677,9
Specify sidebar width,42.454716,-8.010479,4
Displaying bar charts based on input values from tabular column,4.0697007,-79.0757,3
Interactive Graph,9.543711,-65.416336,3
SSH Deployment,-33.567326,51.050045,4
Writing to a database file,-10.407256,45.638935,6
Multipage Streamlit app Home.py,-21.88498,-15.164422,9
Date filter on Apple Health Data - repr_html_(),31.59716,-81.1507,4
Plotly Scatter Geo disappear on Streamlit,-25.570238,-72.55316,3
Header Themes,5.715783,-5.977607,4
St.data_editor - LinkColumn with different label and URL?,33.72662,-44.606052,4
Bcrypt is not working in my app,-17.897732,59.22411,1
How to make st.button content stick/persist in its own section,41.364254,33.579674,0
Clickable Input Widget,59.72329,33.73263,0
Data_editor rejects every second change,56.799282,-43.34231,5
Handling st.data_editor changes exactly once?,56.44561,-43.3612,2
Disable interactables after suitable interaction,48.710514,26.741596,4
"My app used to work fine, untill recently it doesn't work!",-18.760511,58.41501,1
Positioning streamlit chat,-10.435631,-17.707783,9
Streamlit app resets if the laptop goes to sleep or if the app itself was not used for some amount of time,-49.224457,-9.011769,9
Streamlit homepage URL,-39.29639,-12.007303,9
ModuleNotFoundError: No module named 'torch',-62.43197,28.613289,1
How to save new dataframe values version after session state update?,42.902756,77.9662,2
Streamlit app showing Please Wait forever,-52.00623,-7.344187,9
Multithreading in Streamlit,-48.643578,-25.04748,9
Align headers and buttons in the middle of the sidebar,42.140224,-6.0676103,4
Matplotlib not found in app,-11.47433,-66.11388,3
"I created an App using Python libraries, including Streamlit",-76.80867,-23.96346,9
Streamlit click miss? error?bug?,-14.984652,-26.02881,9
Removing some log messages,-12.239683,37.64048,2
Compact layout and components?,44.76935,-24.208998,4
"Exporting dataframe to xlsx by clicking st.button(""Export"")",-5.2161593,-8.821214,8
Streamlit is Repeatedly Running a Loop When Entering Details,-52.610394,-17.39009,9
Is it possible to read/set st.session_state content in Javascript?,39.62959,73.602844,2
Download whole streamlit page as PDF,-21.347939,-0.34156448,9
The blue theme is not supported by the st-aggrid,13.596298,-40.53509,4
2nd y-axis in a line_chart,10.432437,-84.69244,3
Plugin or Extension support?,-21.409946,-9.195823,4
Main script in multi page app,16.308622,27.16159,4
Streamlit won't open a new window,-59.332405,-20.476578,9
Too much space between logo and text box,35.557274,-10.915014,4
How to deploy streamlit app to internet (not only public link),-64.72138,-0.30031973,9
How to style a SelectBox?,81.29471,-2.9867332,7
Retain user input values in multipage app when changing pages,17.01694,29.60886,2
Slider values are overlaping,77.25067,-33.31794,4
How can I add a URL link to an image?,17.270945,-18.393011,4
Center text in st.metric,37.41572,-38.822083,4
Launching streamlit with a function,-60.552967,-27.863945,9
Can't enter values without updating a plotly figure,-13.106013,-83.893974,3
AI prediction and League of legends,-5.9341683,-16.788366,4
Trouble serving static audio from streamlit,-30.593962,9.676346,9
Streamlit is not compatible with latest Google protobuf,-82.46473,19.220419,9
How to play synthesised speech automatically？,-31.652168,10.108332,5
st.column_config.LineChartColumn,48.86653,-65.871315,3
Using st.Markdown to show embedded PDF-file - Gets page not found,20.59247,-14.130367,6
Streamlit app consistently restarting on Streamlit Sharing even though it runs fine locally,-48.408493,-10.508943,9
Save the result of a page when switching pages,20.197208,36.70247,2
Waiting for streamlit button to complete other process execution,-47.652016,-19.50559,9
Issue with instalation in Anaconda,-92.91341,-1.4808979,1
How to control the permissions for viewing each graphs and charts on Streamlit in Snowflake,-30.606619,-67.15876,9
Pyrebase Import throws Error,-56.561108,37.795,1
"Please help me with some questions about selectbox, thank you",84.222176,1.2999996,7
Slow app,-11.913335,57.963688,1
Deployment error,-34.819344,50.793316,1
Hiplot Error,-1.1766044,-64.621086,3
Streamlit text_input displaying empty field with multiple pages,-9.571771,-24.389866,5
"Need help with ""Error Failed to load PDF document""",-17.84888,2.4734554,1
Streamlit session mgmt with multiple buttons and functions,-51.211998,10.244317,9
What does Streamlit use to display tables in the front?,-8.780576,-39.551052,9
Seeking Advice on Managing Memory Usage in Streamlit App,-47.172573,-5.750128,9
Making Dataframe from CSV file from personal PC not using st.file_uploader(),-5.9008155,-3.4408555,8
Label font color not changing in sankey charts,-4.6897087,-86.43818,3
Managing a set of private pages in a multipage app,14.8284,23.563967,2
I need the sidebar to change the pages it displays depending on the selected options,46.089878,0.7491977,4
Toggle hide/show sidebar from Python v2,50.36643,-0.28373006,4
Do apps time out after a while?,-15.487238,55.690327,2
Input a list of not predefined tags,54.141533,8.443014,5
Multiprocessing Pool in streamlit app,-66.97009,-37.65369,9
Reactive heatmap in streamlit/plotly/streamlit_plotly_events?,-20.768698,-68.16244,3
How to programatically update iframe src's in streamlit app (python)?,-1.0641998,-20.021566,9
Metric: replace arrow with circle,37.55032,-37.071983,3
Error is join streamlit-auth-login-ui and st-pages,-56.596058,5.716893,9
protobuf::FatalException when trying to deploy Tensorflow model,-52.174652,48.720642,1
User A & B has different data to show but the result shows the same data,14.899579,-6.005243,2
Very strange bug in st.dataframe!,38.635914,-59.07177,8
St.dataframe column_config not working,47.74011,-65.156906,8
Passing input values to nested buttons w/ session states,41.23321,65.12394,0
Best way to use a color selector with a few color values,35.579456,-30.56684,4
Issue running a python function,-17.390295,26.55315,1
