id,title,slug,has_accepted_answer
42406,Displaying newlines in streamlit table,displaying-newlines-in-streamlit-table,False
42526,'XlsxWriter' object has no attribute 'save',xlsxwriter-object-has-no-attribute-save,True
35383,How to display matplotlib graphs in streamlit application,how-to-display-matplotlib-graphs-in-streamlit-application,True
30745,Month Selection Calendar in Streamlit,month-selection-calendar-in-streamlit,False
42449,No module named 'gpt_index',no-module-named-gpt-index,True
42388,VSCODE isn't recognizing config.toml,vscode-isnt-recognizing-config-toml,True
42442,Strategy for caching monthly released data,strategy-for-caching-monthly-released-data,True
42443,Disable the button until the end of the script execution,disable-the-button-until-the-end-of-the-script-execution,True
42467,Unable to connect to snowpark,unable-to-connect-to-snowpark,True
42460,Unable to remember state after experimental_rerun(),unable-to-remember-state-after-experimental-rerun,False
42451,Download file best practices,download-file-best-practices,False
41583,DLL load failed when using Streamlit (with pyqgis),dll-load-failed-when-using-streamlit-with-pyqgis,False
42386,Control shift with enter key,control-shift-with-enter-key,False
5407,How to left align column headers and values in a dataframe?,how-to-left-align-column-headers-and-values-in-a-dataframe,False
41663,I got an error when using scikit-learn with streamlit,i-got-an-error-when-using-scikit-learn-with-streamlit,True
42413,Building a gstreamer app with streamlit,building-a-gstreamer-app-with-streamlit,False
40661,App crashes after uploading image files on/from mobile - but works fine on laptop,app-crashes-after-uploading-image-files-on-from-mobile-but-works-fine-on-laptop,False
16092,How to use pretty_errors module in streamlit?,how-to-use-pretty-errors-module-in-streamlit,False
42380,Best practice to save and load widget state from file? (Multi page app),best-practice-to-save-and-load-widget-state-from-file-multi-page-app,False
42270,Tab names are not rendering correctly when switching between pages,tab-names-are-not-rendering-correctly-when-switching-between-pages,True
42349,How to visualize the geometry by cutting into part,how-to-visualize-the-geometry-by-cutting-into-part,False
41046,Form elements using CSS,form-elements-using-css,False
42112,How to dynamically change the color of plotted 3D image using streamlit and pyvista,how-to-dynamically-change-the-color-of-plotted-3d-image-using-streamlit-and-pyvista,True
42043,How to remove white space between markdown,how-to-remove-white-space-between-markdown,True
42315,Stop button displaying true/false underneath,stop-button-displaying-true-false-underneath,True
42313,Error installing requirements - protobuf,error-installing-requirements-protobuf,True
42304,Streamlit rerun problem!,streamlit-rerun-problem,False
42302,This is about streamlit number input and its UI,this-is-about-streamlit-number-input-and-its-ui,False
42075,Click Button without refreshing while the app is still running,click-button-without-refreshing-while-the-app-is-still-running,False
42281,Multiline multiselect,multiline-multiselect,False
42273,Key Error for st.session_state variable when stopping the streamlit webrtc live camera analysis,key-error-for-st-session-state-variable-when-stopping-the-streamlit-webrtc-live-camera-analysis,False
42005,Horizontally align columns with text and images,horizontally-align-columns-with-text-and-images,True
42105,How to plot a simple 3D point cloud without any map and update it regularly?,how-to-plot-a-simple-3d-point-cloud-without-any-map-and-update-it-regularly,False
42261,Newlines 'about' text in menu via set_page_config()?,newlines-about-text-in-menu-via-set-page-config,True
42257,Plotly showing incorrect figures in the axis,plotly-showing-incorrect-figures-in-the-axis,False
41828,General question about how to distribute files in a project,general-question-about-how-to-distribute-files-in-a-project,True
42054,Problem,problem,False
42214,"Tôi cần trợ giúp, chuyển đoạn code sau đây sang môi trường streamlit",toi-c-n-tr-giup-chuy-n-do-n-code-sau-day-sang-moi-tr-ng-streamlit,False
40547,Server closing by itself from terminal,server-closing-by-itself-from-terminal,True
41481,"Encountering a DeltaGenerator error, which displays carbon_total as a long delta generator string",encountering-a-deltagenerator-error-which-displays-carbon-total-as-a-long-delta-generator-string,False
39536,How do I play audio using an external JavaScript library? And why isn't it working?,how-do-i-play-audio-using-an-external-javascript-library-and-why-isnt-it-working,False
42129,Trying to utilize string st.session_state values inside a run_query() statement,trying-to-utilize-string-st-session-state-values-inside-a-run-query-statement,True
40078,Custom UI file uploader,custom-ui-file-uploader,False
41875,How to filter a dataframe using selectbox?,how-to-filter-a-dataframe-using-selectbox,False
39291,How to turn off resize trigger?,how-to-turn-off-resize-trigger,False
39952,Merge cells with st.dataframe or st.table,merge-cells-with-st-dataframe-or-st-table,False
41578,How do I clear number input after i have save data,how-do-i-clear-number-input-after-i-have-save-data,True
40213,Creating website to collect input from user and plot onto chart,creating-website-to-collect-input-from-user-and-plot-onto-chart,False
40653,How to split pages in partials,how-to-split-pages-in-partials,False
42182,Longitude and latitude in secrets.toml file,longitude-and-latitude-in-secrets-toml-file,True
40342,Status of st.callbacks.callbacks,status-of-st-callbacks-callbacks,False
42198,Error after deployement,error-after-deployement,False
40081,I created youtube video downloader that video storing on same file where the code is there,i-created-youtube-video-downloader-that-video-storing-on-same-file-where-the-code-is-there,False
38891,Have only one horizontal scrollbar for two streamlit.writes in two streamlit.columns,have-only-one-horizontal-scrollbar-for-two-streamlit-writes-in-two-streamlit-columns,False
39799,How to access sStreamlit app on Databricks?,how-to-access-sstreamlit-app-on-databricks,True
40344,Unable to use sketch with Streamlit,unable-to-use-sketch-with-streamlit,True
40351,Screenshot in Streamlit,screenshot-in-streamlit,False
40512,Live tracking of a driver location,live-tracking-of-a-driver-location,False
38953,Internationalization streamlit with pygettext,internationalization-streamlit-with-pygettext,False
39395,Sunburst chart gives empty output,sunburst-chart-gives-empty-output,False
40566,Session timeout,session-timeout,False
40475,Import in inner files,import-in-inner-files,False
40621,toml.decoder.TomlDecodeError: Empty value is invalid (line 3 column 1 char 25),toml-decoder-tomldecodeerror-empty-value-is-invalid-line-3-column-1-char-25,False
40657,(always) rerun error,always-rerun-error,False
39323,Clear cache not working (Thread 'MainThread': missing ScriptRunContext),clear-cache-not-working-thread-mainthread-missing-scriptruncontext,False
39546,Go to specific page in PDF after loading it,go-to-specific-page-in-pdf-after-loading-it,False
40060,St_aggrid Hyperlink Render Issue but only on linux server,st-aggrid-hyperlink-render-issue-but-only-on-linux-server,False
39377,Why there is no streamlit connection with Azure adls storage,why-there-is-no-streamlit-connection-with-azure-adls-storage,True
40818,Attempt to create a Drop Down Menu to avoid too many filters,attempt-to-create-a-drop-down-menu-to-avoid-too-many-filters,True
40820,I want to store the xlsx/csv file in subdirectory & I want to download that specific file through app by providing download button to user,i-want-to-store-the-xlsx-csv-file-in-subdirectory-i-want-to-download-that-specific-file-through-app-by-providing-download-button-to-user,False
40866,Displaying the video after applying yolo on a video,displaying-the-video-after-applying-yolo-on-a-video,False
41796,Some css question on st aggrid,some-css-question-on-st-aggrid,False
42168,Auto refresh an iframe inside streamlit?,auto-refresh-an-iframe-inside-streamlit,True
42126,Connecting to RPI with Bluetooth,connecting-to-rpi-with-bluetooth,False
42099,Getting python 3.10 to recognize streamlit from an import statement,getting-python-3-10-to-recognize-streamlit-from-an-import-statement,True
41417,Get HTTP headers in streamlit,get-http-headers-in-streamlit,True
42042,Mystapp.com/how_can_i_personalize_this,mystapp-com-how-can-i-personalize-this,False
41983,Plotly drill_down function via streamlit?,plotly-drill-down-function-via-streamlit,False
38979,"Aggrid Table disappears, zooming in and out fixes",aggrid-table-disappears-zooming-in-and-out-fixes,False
42165,Session State_Selectbox_Multiselect,session-state-selectbox-multiselect,False
41547,Streamlit hangs while trying to run any app,streamlit-hangs-while-trying-to-run-any-app,False
42058,Aggrid Selectbox issue in streamlit,aggrid-selectbox-issue-in-streamlit,False
41622,Export to pdf updates,export-to-pdf-updates,True
41626,"Streamlit Table Sorting, ""None"" Value shows on top",streamlit-table-sorting-none-value-shows-on-top,False
41855,Streamlit Cloud + SQLite,streamlit-cloud-sqlite,False
19154,TypeError: Can't convert object of type 'UploadedFile' to 'str' for 'filename',typeerror-cant-convert-object-of-type-uploadedfile-to-str-for-filename,False
36539,File Uploader not giving a pop up to upload file,file-uploader-not-giving-a-pop-up-to-upload-file,True
41976,Set_page_config problem,set-page-config-problem,False
41807,Missing value from two fields in a form,missing-value-from-two-fields-in-a-form,False
41545,Unable to open file(file signature not found),unable-to-open-file-file-signature-not-found,False
42107,Error https.client.Cannot.SendRequest: Deta database or Google Sheet API,error-https-client-cannot-sendrequest-deta-database-or-google-sheet-api,False
42118,How to avoid running a function that reads Google Sheets every time a filter component is selected/clicked?,how-to-avoid-running-a-function-that-reads-google-sheets-every-time-a-filter-component-is-selected-clicked,True
42002,How to do a sequence of forms,how-to-do-a-sequence-of-forms,True
30480,How to paste multiple values into a multiselect,how-to-paste-multiple-values-into-a-multiselect,False
